timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2023-05-30,0.0,177.82291666666666,7.064583333333334,0.0,168.14322916666666,9.519205729166666,0.8,75.45833333333333,13.039583333333333,0.2,102.86458333333333,17.208333333333332,8.1,34.9,59.8,88.3
2023-05-31,0.0,175.07291666666666,6.514583333333333,0.0,165.20052083333334,9.012825520833333,0.0,71.60416666666667,11.8375,0.0,99.875,15.950000000000001,8.1,34.9,59.8,88.3
2023-06-01,0.0,172.47916666666666,6.069791666666667,0.0,162.296875,8.587760416666667,0.0,67.65625,10.663541666666667,0.0,96.57291666666667,14.629166666666668,8.1,34.9,59.8,88.3
2023-06-02,0.0,168.95833333333334,5.394791666666666,0.0,158.744140625,8.041666666666666,0.0,64.32291666666667,9.719791666666667,0.2,93.0,13.240625,8.1,34.9,59.8,88.3
2023-06-03,0.0,167.63541666666666,5.169791666666667,0.0,155.849609375,7.611979166666667,0.0,61.052083333333336,8.853125,0.0,89.75,12.065624999999999,8.1,34.9,59.8,88.3
2023-06-04,0.0,166.33333333333334,4.963541666666667,0.0,152.638671875,7.135872395833334,0.0,58.25,8.104166666666666,0.0,86.42708333333333,10.957291666666668,8.1,34.9,59.8,88.3
2023-06-05,0.0,163.20833333333334,4.4125000000000005,0.0,149.705078125,6.6802734374999995,2.4,56.583333333333336,7.708333333333333,0.2,83.9375,10.154166666666667,8.1,34.9,59.8,88.3
2023-06-06,0.0,160.8125,4.015625,0.0,146.65625,6.26953125,1.4,53.75,7.010416666666667,14.2,82.72916666666667,9.7375,8.1,34.9,59.8,88.3
2023-06-07,0.0,150.6015625,2.518489583333333,0.2,141.046875,5.4820312499999995,0.0,49.96875,6.161458333333333,0.0,80.77083333333333,9.200000000000001,8.1,34.9,59.8,88.3
2023-06-08,0.6000000000000001,148.07552083333334,2.2075520833333333,0.0,134.625,4.63203125,0.0,47.678385416666664,5.66328125,0.0,77.04166666666667,8.15,8.1,34.9,59.8,88.3
2023-06-09,0.0,147.50520833333334,2.1505208333333337,0.0,132.13346354166666,4.313346354166667,0.0,41.31796875,4.379947916666667,0.0,72.38541666666667,6.967708333333333,8.1,34.9,59.8,88.3
2023-06-10,0.0,147.0,2.1,0.0,130.28190104166666,4.126822916666666,0.0,38.53125,3.90625,0.0,69.85416666666667,6.370833333333334,8.1,34.9,59.8,88.3
2023-06-11,0.0,147.0,2.1,0.0,129.14374999999998,3.9715624999999997,0.0,40.020833333333336,4.164322916666667,0.0,67.66666666666667,5.8843749999999995,8.1,34.9,59.8,88.3
2023-06-12,0.0,147.0,2.1,0.0,127.70390625,3.7765494791666665,0.0,38.708333333333336,3.9606770833333336,0.0,65.45833333333333,5.391666666666667,8.1,34.9,59.8,88.3
2023-06-13,0.0,147.0,2.1,0.0,126.1171875,3.61171875,0.0,33.604166666666664,3.060416666666667,0.0,64.15625,5.13125,8.1,34.9,59.8,88.3
2023-06-14,0.0,147.0,2.1,0.0,125.55989583333333,3.5559895833333335,0.0,33.572916666666664,3.0510416666666664,0.0,62.927083333333336,4.8875,8.1,34.9,59.8,88.3
2023-06-15,0.8,147.0,2.1,0.4,124.1171875,3.41171875,2.4,33.03125,3.001041666666667,0.0,62.28125,4.772916666666666,8.1,34.9,59.8,88.3
