timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,dia_sin,dia_cos,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2021-09-13,0.0,159.7438238453276,3.132169709989259,0.0,126.0,3.6,0.0,42.03061224489796,4.10204081632653,0.0,61.54081632653061,2.9571428571428573,-0.9499899229945009,-0.3122805568857948,8.1,34.9,59.8,88.3
2021-09-14,0.0,159.422126745435,3.092212674543502,0.0,126.0,3.6,0.0,42.33673469387755,4.133673469387754,0.0,59.51020408163265,2.6295918367346935,-0.9552106508146316,-0.29592670134728966,8.1,34.9,59.8,88.3
2021-09-15,0.0,159.56766917293234,3.1067669172932333,2.8,125.51020408163265,3.5020408163265304,0.0,41.97959183673469,4.095918367346939,0.0,63.59183673469388,3.225510204081633,-0.9601498736716017,-0.2794856348516098,8.1,34.9,59.8,88.3
2021-09-16,0.0,159.93233082706766,3.1432330827067667,0.0,125.45408163265306,3.4908163265306125,0.0,42.16326530612245,4.116326530612245,0.0,65.23979591836735,3.5142857142857142,-0.9648061359537644,-0.2629622026565152,8.1,34.9,59.8,88.3
2021-09-17,0.0,159.5,3.1,0.0,126.0,3.6,0.0,42.37244897959184,4.137244897959183,0.0,62.576530612244895,3.09030612244898,-0.9691780654392534,-0.24636127429331536,8.1,34.9,59.8,88.3
2021-09-18,0.0,159.5,3.1,0.0,125.54591836734694,3.5091836734693875,0.0,41.78061224489796,4.0561224489795915,0.0,62.714285714285715,3.0954081632653065,-0.9732643737003823,-0.2296877421317963,8.1,34.9,59.8,88.3
2021-09-19,0.0,159.922126745435,3.1844253490870034,0.0,125.0,3.4,0.0,42.45918367346939,4.154081632653061,0.0,60.755102040816325,2.813265306122449,-0.9770638564833508,-0.21294651993841573,8.1,34.9,59.8,88.3
2021-09-20,0.0,160.0,3.2,0.0,125.0,3.4,0.0,41.964285714285715,4.091326530612244,0.0,63.44387755102041,3.2035714285714283,-0.9805753940631429,-0.19614254142819712,8.1,34.9,59.8,88.3
2021-09-21,0.0,159.577873254565,3.115574650912997,0.0,125.0,3.4,0.0,42.58163265306123,4.158163265306122,0.0,66.40306122448979,3.688775510204082,-0.9837979515735163,-0.1792807588107359,8.1,34.9,59.8,88.3
2021-09-22,0.0,159.922126745435,3.1844253490870034,0.0,125.0,3.4,0.0,42.02040816326531,4.101020408163265,0.0,61.36224489795919,2.89234693877551,-0.9867305793119814,-0.16236614133076413,8.1,34.9,59.8,88.3
2021-09-23,0.0,159.577873254565,3.115574650912997,0.0,124.54591836734694,3.354591836734694,0.0,41.75,4.05,0.0,62.72959183673469,3.090816326530612,-0.9893724130196829,-0.14540367380369032,8.1,34.9,59.8,88.3
2021-09-24,0.0,159.5,3.1,0.0,124.0,3.3,0.0,41.40816326530612,3.9816326530612245,0.0,64.39795918367346,3.379081632653061,-0.9917226741361014,-0.12839835514655154,8.1,34.9,59.8,88.3
